2.693924	0.014468	0.038702
2.695641	0.014527	0.038888
2.696979	0.014580	0.039061
2.697991	0.014628	0.039221
2.698730	0.014671	0.039367
2.699248	0.014709	0.039499
2.699590	0.014741	0.039616
2.699801	0.014768	0.039718
2.699918	0.014788	0.039805
2.699974	0.014803	0.039876
2.699995	0.014812	0.039932
2.700000	0.014815	0.039972
2.700000	0.014812	0.039996
2.700000	0.014803	0.040004
2.699995	0.014788	0.039996
2.699974	0.014768	0.039972
2.699918	0.014741	0.039932
2.699801	0.014709	0.039876
2.699590	0.014672	0.039805
2.699248	0.014628	0.039718
2.698730	0.014580	0.039616
2.697991	0.014527	0.039499
2.696979	0.014468	0.039367
2.695641	0.014405	0.039221
2.693924	0.014338	0.039061
2.691774	0.014266	0.038888
2.689137	0.014190	0.038701
2.685962	0.014110	0.038502
2.682198	0.014026	0.038291
2.677801	0.013940	0.038069
2.672726	0.013850	0.037835
2.666935	0.013757	0.037591
2.660396	0.013662	0.037337
2.653078	0.013564	0.037073
2.644958	0.013464	0.036801
2.636018	0.013363	0.036520
2.626246	0.013260	0.036232
2.615633	0.013155	0.035937
2.604177	0.013050	0.035635
2.591882	0.012944	0.035328
2.578755	0.012837	0.035015
2.564807	0.012730	0.034697
2.550057	0.012622	0.034374
2.534523	0.012515	0.034048
2.518231	0.012408	0.033719
2.501207	0.012301	0.033387
2.483480	0.012195	0.033053
2.465085	0.012090	0.032717
2.446054	0.011986	0.032379
2.426425	0.011883	0.032040
2.406235	0.011781	0.031701
2.385522	0.011680	0.031362
2.364326	0.011581	0.031023
2.342686	0.011484	0.030685
2.320643	0.011389	0.030347
2.298236	0.011295	0.030010
2.275504	0.011203	0.029676
2.252487	0.011114	0.029342
2.229223	0.011026	0.029011
2.205749	0.010941	0.028682
2.182102	0.010859	0.028356
2.158316	0.010778	0.028032
2.134427	0.010700	0.027712
2.110466	0.010624	0.027394
2.086465	0.010551	0.027079
2.062454	0.010481	0.026768
2.038462	0.010413	0.026461
2.014517	0.010348	0.026157
1.990642	0.010285	0.025857
1.966864	0.010226	0.025561
1.943204	0.010169	0.025268
1.919684	0.010114	0.024980
1.896324	0.010063	0.024695
1.873142	0.010014	0.024415
1.850156	0.009968	0.024139
1.827381	0.009925	0.023868
1.804832	0.009885	0.023600
1.782523	0.009848	0.023337
1.760465	0.009813	0.023078
1.738670	0.009781	0.022823
1.717147	0.009753	0.022573
1.695906	0.009727	0.022327
1.674955	0.009704	0.022085
1.654300	0.009683	0.021847
1.633948	0.009666	0.021614
1.613905	0.009652	0.021385
1.594174	0.009640	0.021160
1.574760	0.009631	0.020939
1.555666	0.009626	0.020723
1.536894	0.009623	0.020511
1.518447	0.009623	0.020303
1.500326	0.009626	0.020098
1.482531	0.009632	0.019898
1.465064	0.009640	0.019702
1.447923	0.009652	0.019510
1.431109	0.009666	0.019322
1.414621	0.009684	0.019137
1.398458	0.009704	0.018957
1.382617	0.009727	0.018780
1.367098	0.009753	0.018607
1.351898	0.009782	0.018437
1.337016	0.009814	0.018271
1.322448	0.009848	0.018109
1.308191	0.009886	0.017950
1.294244	0.009926	0.017795
1.280604	0.009969	0.017643
1.267266	0.010015	0.017495
1.254228	0.010064	0.017350
1.241486	0.010115	0.017208
1.229038	0.010170	0.017069
1.216880	0.010227	0.016934
1.205007	0.010287	0.016802
1.193418	0.010349	0.016673
1.182107	0.010414	0.016547
1.171072	0.010482	0.016424
1.160309	0.010553	0.016304
1.149814	0.010626	0.016186
1.139584	0.010701	0.016072
1.129614	0.010779	0.015961
1.119903	0.010860	0.015852
1.110445	0.010943	0.015746
1.101238	0.011028	0.015643
1.092277	0.011115	0.015543
1.083560	0.011205	0.015445
1.075084	0.011296	0.015350
1.066844	0.011390	0.015258
1.058837	0.011486	0.015168
1.051061	0.011583	0.015080
1.043512	0.011682	0.014995
1.036186	0.011782	0.014912
1.029082	0.011884	0.014832
1.022196	0.011987	0.014754
1.015524	0.012091	0.014679
1.009065	0.012197	0.014606
1.002815	0.012303	0.014535
0.996772	0.012409	0.014466
0.990933	0.012516	0.014400
0.985295	0.012624	0.014336
0.979856	0.012731	0.014274
0.974614	0.012838	0.014214
0.969566	0.012945	0.014156
0.964711	0.013051	0.014101
0.960045	0.013157	0.014047
0.955567	0.013261	0.013996
0.951274	0.013364	0.013946
0.947166	0.013465	0.013899
0.943239	0.013565	0.013854
0.939492	0.013663	0.013810
0.935924	0.013758	0.013769
0.932533	0.013850	0.013729
0.929317	0.013940	0.013692
0.926274	0.014027	0.013656
0.923404	0.014110	0.013622
0.920705	0.014190	0.013591
0.918176	0.014266	0.013561
0.915816	0.014338	0.013533
0.913623	0.014406	0.013507
0.911596	0.014469	0.013482
0.909736	0.014527	0.013460
0.908039	0.014580	0.013439
0.906507	0.014629	0.013420
0.905138	0.014672	0.013403
0.903931	0.014709	0.013388
0.902887	0.014741	0.013375
0.902004	0.014768	0.013363
0.901282	0.014788	0.013353
0.900721	0.014803	0.013345
0.900320	0.014812	0.013339
0.900080	0.014815	0.013335
